Date,Open,High,Low,Close,Adj Close,Volume
2018-07-23,2870.000000,2980.000000,2850.000000,2980.000000,2980.000000,10532600
2018-07-24,2990.000000,3070.000000,2930.000000,2980.000000,2980.000000,13567800
2018-07-25,2970.000000,2970.000000,2860.000000,2870.000000,2870.000000,12412100
2018-07-26,2900.000000,2920.000000,2800.000000,2830.000000,2830.000000,10838000
2018-07-27,2850.000000,2890.000000,2800.000000,2880.000000,2880.000000,5143800
2018-07-30,2900.000000,2930.000000,2800.000000,2820.000000,2820.000000,9288400
2018-07-31,2800.000000,2800.000000,2700.000000,2750.000000,2750.000000,21364700
2018-08-01,2790.000000,2790.000000,2700.000000,2730.000000,2730.000000,15953400
2018-08-02,2730.000000,2790.000000,2720.000000,2730.000000,2730.000000,5633200
2018-08-03,2730.000000,2760.000000,2720.000000,2730.000000,2730.000000,7399200
2018-08-06,2760.000000,2850.000000,2720.000000,2850.000000,2850.000000,17878400
2018-08-07,2870.000000,3080.000000,2860.000000,3050.000000,3050.000000,37255300
2018-08-08,3080.000000,3080.000000,2990.000000,3050.000000,3050.000000,9554100
2018-08-09,3050.000000,3170.000000,3050.000000,3160.000000,3160.000000,15917200
2018-08-10,3180.000000,3190.000000,3060.000000,3070.000000,3070.000000,5235500
2018-08-13,3030.000000,3030.000000,2820.000000,2850.000000,2850.000000,17348500
2018-08-14,2840.000000,2840.000000,2720.000000,2730.000000,2730.000000,29144200
2018-08-15,2730.000000,2920.000000,2640.000000,2920.000000,2920.000000,22130500
2018-08-16,2910.000000,2910.000000,2760.000000,2890.000000,2890.000000,7460900
2018-08-17,2890.000000,2890.000000,2890.000000,2890.000000,2890.000000,0
2018-08-20,2910.000000,3040.000000,2890.000000,2990.000000,2990.000000,12618000
2018-08-21,3000.000000,3050.000000,2960.000000,3050.000000,3050.000000,4937600
2018-08-22,3050.000000,3050.000000,3050.000000,3050.000000,3050.000000,0
2018-08-23,3080.000000,3120.000000,2980.000000,2990.000000,2990.000000,14541100
2018-08-24,2990.000000,3000.000000,2880.000000,2950.000000,2950.000000,6117300
2018-08-27,2910.000000,3020.000000,2910.000000,2980.000000,2980.000000,4275500
2018-08-28,3000.000000,3080.000000,2930.000000,2940.000000,2940.000000,6397600
2018-08-29,2940.000000,3100.000000,2880.000000,3090.000000,3090.000000,8017000
2018-08-30,3080.000000,3160.000000,3080.000000,3150.000000,3150.000000,11992200
2018-08-31,3030.000000,3180.000000,3010.000000,3180.000000,3180.000000,7370100
2018-09-03,3130.000000,3160.000000,3040.000000,3080.000000,3080.000000,2539500
2018-09-04,3070.000000,3070.000000,2880.000000,2910.000000,2910.000000,6036200
2018-09-05,2900.000000,2900.000000,2750.000000,2800.000000,2800.000000,14109500
2018-09-06,2750.000000,2910.000000,2750.000000,2830.000000,2830.000000,10835200
2018-09-07,2830.000000,2970.000000,2800.000000,2950.000000,2950.000000,7403400
2018-09-10,2960.000000,2990.000000,2860.000000,2900.000000,2900.000000,5620500
2018-09-11,2900.000000,2900.000000,2900.000000,2900.000000,2900.000000,0
2018-09-12,2910.000000,3020.000000,2890.000000,2930.000000,2930.000000,12825200
2018-09-13,2950.000000,2990.000000,2940.000000,2970.000000,2970.000000,4560200
2018-09-14,3000.000000,3050.000000,3000.000000,3030.000000,3030.000000,4797800
2018-09-17,3020.000000,3020.000000,2900.000000,2970.000000,2970.000000,6516700
2018-09-18,2910.000000,3000.000000,2910.000000,2960.000000,2960.000000,4052500
2018-09-19,2970.000000,3020.000000,2960.000000,2990.000000,2990.000000,4756700
2018-09-20,3000.000000,3000.000000,2860.000000,2920.000000,2920.000000,8065300
2018-09-21,2900.000000,2970.000000,2830.000000,2850.000000,2850.000000,11863200
2018-09-24,2850.000000,2890.000000,2780.000000,2810.000000,2810.000000,10457800
2018-09-25,2820.000000,2840.000000,2770.000000,2790.000000,2790.000000,4363600
2018-09-26,2790.000000,2840.000000,2790.000000,2810.000000,2810.000000,4273200
2018-09-27,2840.000000,2870.000000,2800.000000,2820.000000,2820.000000,3706100
2018-09-28,2820.000000,2850.000000,2760.000000,2760.000000,2760.000000,6762500
2018-10-01,2790.000000,2820.000000,2750.000000,2800.000000,2800.000000,10859200
2018-10-02,2800.000000,2800.000000,2700.000000,2750.000000,2750.000000,9743700
2018-10-03,2750.000000,2880.000000,2740.000000,2860.000000,2860.000000,14016000
2018-10-04,2870.000000,2870.000000,2760.000000,2790.000000,2790.000000,6546700
2018-10-05,2790.000000,2920.000000,2760.000000,2870.000000,2870.000000,8638400
2018-10-08,2840.000000,2970.000000,2840.000000,2930.000000,2930.000000,10076200
2018-10-09,2950.000000,2990.000000,2860.000000,2880.000000,2880.000000,15968600
2018-10-10,2880.000000,2900.000000,2830.000000,2830.000000,2830.000000,9933100
2018-10-11,2750.000000,2800.000000,2720.000000,2750.000000,2750.000000,9511500
2018-10-12,2710.000000,2870.000000,2660.000000,2770.000000,2770.000000,15622400
2018-10-15,2770.000000,2830.000000,2760.000000,2760.000000,2760.000000,2780100
2018-10-16,2760.000000,2790.000000,2740.000000,2790.000000,2790.000000,2483000
2018-10-17,2820.000000,2880.000000,2800.000000,2830.000000,2830.000000,8749500
2018-10-18,2830.000000,2840.000000,2760.000000,2830.000000,2830.000000,4661200
2018-10-19,2830.000000,2830.000000,2750.000000,2780.000000,2780.000000,9249500
2018-10-22,2800.000000,2900.000000,2780.000000,2870.000000,2870.000000,10679900
2018-10-23,2870.000000,2870.000000,2780.000000,2820.000000,2820.000000,4845500
2018-10-24,2790.000000,2810.000000,2740.000000,2760.000000,2760.000000,3900500
2018-10-25,2680.000000,2780.000000,2680.000000,2740.000000,2740.000000,3488300
2018-10-26,2750.000000,2780.000000,2720.000000,2760.000000,2760.000000,4862700
2018-10-29,2760.000000,2800.000000,2670.000000,2680.000000,2680.000000,7137900
2018-10-30,2650.000000,2740.000000,2600.000000,2630.000000,2630.000000,6401200
2018-10-31,2640.000000,2660.000000,2580.000000,2620.000000,2620.000000,4664500
2018-11-01,2660.000000,2670.000000,2190.000000,2220.000000,2220.000000,52029600
2018-11-02,2250.000000,2310.000000,2000.000000,2090.000000,2090.000000,88668000
2018-11-05,2070.000000,2140.000000,2040.000000,2100.000000,2100.000000,28898300
2018-11-06,2130.000000,2240.000000,2110.000000,2230.000000,2230.000000,38982100
2018-11-07,2250.000000,2270.000000,2130.000000,2160.000000,2160.000000,25946000
2018-11-08,2200.000000,2280.000000,2140.000000,2270.000000,2270.000000,32014800
2018-11-09,2260.000000,2300.000000,2200.000000,2270.000000,2270.000000,14170300
2018-11-12,2270.000000,2280.000000,2160.000000,2190.000000,2190.000000,13115400
2018-11-13,2150.000000,2150.000000,2090.000000,2120.000000,2120.000000,20623800
2018-11-14,2120.000000,2160.000000,2100.000000,2140.000000,2140.000000,15557900
2018-11-15,2140.000000,2200.000000,2140.000000,2160.000000,2160.000000,10707200
2018-11-16,2160.000000,2240.000000,2130.000000,2200.000000,2200.000000,16645400
2018-11-19,2210.000000,2240.000000,2140.000000,2190.000000,2190.000000,9953700
2018-11-20,2190.000000,2190.000000,2190.000000,2190.000000,2190.000000,0
2018-11-21,2170.000000,2210.000000,2150.000000,2180.000000,2180.000000,4971200
2018-11-22,2210.000000,2280.000000,2180.000000,2210.000000,2210.000000,10282500
2018-11-23,2210.000000,2250.000000,2210.000000,2220.000000,2220.000000,4753800
2018-11-26,2240.000000,2250.000000,2180.000000,2210.000000,2210.000000,5444200
2018-11-27,2210.000000,2220.000000,2180.000000,2200.000000,2200.000000,4738600
2018-11-28,2180.000000,2190.000000,2010.000000,2030.000000,2030.000000,18635700
2018-11-29,2040.000000,2100.000000,2030.000000,2050.000000,2050.000000,12457900
2018-11-30,2040.000000,2060.000000,1950.000000,2040.000000,2040.000000,17929200
2018-12-03,2000.000000,2050.000000,1985.000000,2020.000000,2020.000000,10873300
2018-12-04,2010.000000,2010.000000,1975.000000,1980.000000,1980.000000,11990300
2018-12-05,1965.000000,1965.000000,1875.000000,1890.000000,1890.000000,24077800
2018-12-06,1890.000000,1985.000000,1880.000000,1950.000000,1950.000000,22524900
2018-12-07,1960.000000,2020.000000,1955.000000,1960.000000,1960.000000,15009300
2018-12-10,1960.000000,1970.000000,1900.000000,1915.000000,1915.000000,6676500
2018-12-11,1925.000000,1925.000000,1875.000000,1880.000000,1880.000000,7964300
2018-12-12,1885.000000,1935.000000,1880.000000,1915.000000,1915.000000,11163500
2018-12-13,1940.000000,1990.000000,1915.000000,1945.000000,1945.000000,20301500
2018-12-14,1945.000000,1960.000000,1920.000000,1920.000000,1920.000000,8055500
2018-12-17,1930.000000,1935.000000,1890.000000,1910.000000,1910.000000,7817200
2018-12-18,1920.000000,1935.000000,1890.000000,1935.000000,1935.000000,5999700
2018-12-19,1950.000000,2040.000000,1940.000000,2040.000000,2040.000000,27021900
2018-12-20,2020.000000,2100.000000,2000.000000,2010.000000,2010.000000,31897000
2018-12-21,2010.000000,2060.000000,2000.000000,2050.000000,2050.000000,19388400
2018-12-24,2050.000000,2050.000000,2050.000000,2050.000000,2050.000000,0
2018-12-25,2050.000000,2050.000000,2050.000000,2050.000000,2050.000000,0
2018-12-26,2050.000000,2050.000000,1930.000000,1940.000000,1940.000000,8224700
2018-12-27,1970.000000,2040.000000,1970.000000,2000.000000,2000.000000,15916700
2018-12-28,2020.000000,2020.000000,1955.000000,1980.000000,1980.000000,22007600
2018-12-31,1980.000000,1980.000000,1980.000000,1980.000000,1980.000000,0
2019-01-01,1980.000000,1980.000000,1980.000000,1980.000000,1980.000000,0
2019-01-02,2020.000000,2020.000000,1955.000000,1980.000000,1980.000000,5313100
2019-01-03,1980.000000,2030.000000,1970.000000,2020.000000,2020.000000,11314600
2019-01-04,2010.000000,2080.000000,1990.000000,2040.000000,2040.000000,18759700
2019-01-07,2020.000000,2160.000000,2020.000000,2140.000000,2140.000000,51722500
2019-01-08,2140.000000,2200.000000,2110.000000,2190.000000,2190.000000,32563100
2019-01-09,2210.000000,2270.000000,2200.000000,2250.000000,2250.000000,28621800
2019-01-10,2250.000000,2270.000000,2210.000000,2250.000000,2250.000000,13872500
2019-01-11,2250.000000,2260.000000,2200.000000,2200.000000,2200.000000,11299600
2019-01-14,2200.000000,2200.000000,2110.000000,2110.000000,2110.000000,13180700
2019-01-15,2120.000000,2210.000000,2120.000000,2190.000000,2190.000000,20372700
2019-01-16,2190.000000,2330.000000,2190.000000,2310.000000,2310.000000,40171200
2019-01-17,2330.000000,2370.000000,2300.000000,2300.000000,2300.000000,21537800
2019-01-18,2300.000000,2350.000000,2280.000000,2290.000000,2290.000000,11992000
2019-01-21,2310.000000,2340.000000,2230.000000,2250.000000,2250.000000,11608400
2019-01-22,2220.000000,2330.000000,2170.000000,2270.000000,2270.000000,22784000
2019-01-23,2270.000000,2370.000000,2270.000000,2320.000000,2320.000000,27481400
2019-01-24,2350.000000,2360.000000,2310.000000,2330.000000,2330.000000,15091400
2019-01-25,2360.000000,2370.000000,2170.000000,2190.000000,2190.000000,37595300
2019-01-28,2220.000000,2220.000000,2100.000000,2130.000000,2130.000000,32743000
2019-01-29,2130.000000,2170.000000,2040.000000,2060.000000,2060.000000,29299200
2019-01-30,2070.000000,2120.000000,2060.000000,2110.000000,2110.000000,16156100
2019-01-31,2140.000000,2170.000000,2120.000000,2170.000000,2170.000000,11999900
2019-02-01,2170.000000,2190.000000,2100.000000,2100.000000,2100.000000,10715500
2019-02-04,2110.000000,2140.000000,2090.000000,2120.000000,2120.000000,16082100
2019-02-05,2120.000000,2120.000000,2120.000000,2120.000000,2120.000000,0
2019-02-06,2130.000000,2220.000000,2130.000000,2200.000000,2200.000000,40880800
2019-02-07,2210.000000,2230.000000,2150.000000,2170.000000,2170.000000,28062500
2019-02-08,2160.000000,2210.000000,2140.000000,2180.000000,2180.000000,21432400
2019-02-11,2170.000000,2200.000000,2110.000000,2130.000000,2130.000000,23067700
2019-02-12,2130.000000,2140.000000,2040.000000,2070.000000,2070.000000,21694700
2019-02-13,2090.000000,2110.000000,1995.000000,2020.000000,2020.000000,15619400
2019-02-14,2050.000000,2110.000000,1995.000000,2050.000000,2050.000000,43970600
2019-02-15,2050.000000,2440.000000,2050.000000,2340.000000,2340.000000,211910100
2019-02-18,2360.000000,2580.000000,2360.000000,2530.000000,2530.000000,95862900
2019-02-19,2560.000000,2660.000000,2510.000000,2610.000000,2610.000000,59416800
2019-02-20,2670.000000,2670.000000,2550.000000,2620.000000,2620.000000,30943600
2019-02-21,2600.000000,2680.000000,2570.000000,2650.000000,2650.000000,16555400
2019-02-22,2650.000000,2650.000000,2570.000000,2640.000000,2640.000000,14537900
2019-02-25,2620.000000,2620.000000,2580.000000,2590.000000,2590.000000,11932100
2019-02-26,2560.000000,2570.000000,2410.000000,2500.000000,2500.000000,31258600
2019-02-27,2500.000000,2530.000000,2360.000000,2400.000000,2400.000000,22082600
2019-02-28,2400.000000,2440.000000,2330.000000,2400.000000,2400.000000,28718100
2019-03-01,2410.000000,2530.000000,2390.000000,2490.000000,2490.000000,23691300
2019-03-04,2510.000000,2530.000000,2420.000000,2450.000000,2450.000000,9909200
2019-03-05,2450.000000,2450.000000,2380.000000,2400.000000,2400.000000,14575000
2019-03-06,2400.000000,2430.000000,2400.000000,2420.000000,2420.000000,3207900
2019-03-07,2420.000000,2420.000000,2420.000000,2420.000000,2420.000000,0
2019-03-08,2410.000000,2430.000000,2310.000000,2350.000000,2350.000000,20327500
2019-03-11,2390.000000,2450.000000,2360.000000,2400.000000,2400.000000,11314900
2019-03-12,2420.000000,2480.000000,2390.000000,2460.000000,2460.000000,11946700
2019-03-13,2520.000000,2670.000000,2480.000000,2620.000000,2620.000000,35771200
2019-03-14,2550.000000,2580.000000,2500.000000,2560.000000,2560.000000,8467900
2019-03-15,2520.000000,2630.000000,2520.000000,2590.000000,2590.000000,12313300
2019-03-18,2580.000000,2720.000000,2570.000000,2700.000000,2700.000000,21103300
2019-03-19,2700.000000,2730.000000,2610.000000,2650.000000,2650.000000,10211800
2019-03-20,2650.000000,2720.000000,2610.000000,2700.000000,2700.000000,13744500
2019-03-21,2730.000000,2760.000000,2670.000000,2680.000000,2680.000000,10669000
2019-03-22,2700.000000,2720.000000,2650.000000,2660.000000,2660.000000,2572000
2019-03-25,2660.000000,2670.000000,2550.000000,2590.000000,2590.000000,8303100
2019-03-26,2580.000000,2700.000000,2580.000000,2680.000000,2680.000000,8179200
2019-03-27,2690.000000,2710.000000,2610.000000,2680.000000,2680.000000,5639200
2019-03-28,2700.000000,2700.000000,2610.000000,2680.000000,2680.000000,6086000
2019-03-29,2680.000000,2700.000000,2620.000000,2680.000000,2680.000000,2525300
2019-04-01,2700.000000,2750.000000,2620.000000,2710.000000,2710.000000,8439600
2019-04-02,2730.000000,2730.000000,2650.000000,2680.000000,2680.000000,4412800
2019-04-03,2680.000000,2680.000000,2680.000000,2680.000000,2680.000000,0
2019-04-04,2670.000000,2700.000000,2620.000000,2630.000000,2630.000000,4286200
2019-04-05,2640.000000,2660.000000,2570.000000,2640.000000,2640.000000,5133300
2019-04-08,2620.000000,2620.000000,2510.000000,2530.000000,2530.000000,7210800
2019-04-09,2530.000000,2570.000000,2520.000000,2550.000000,2550.000000,6235800
2019-04-10,2550.000000,2610.000000,2510.000000,2580.000000,2580.000000,5073500
2019-04-11,2610.000000,2730.000000,2550.000000,2670.000000,2670.000000,12387200
2019-04-12,2710.000000,2890.000000,2710.000000,2810.000000,2810.000000,25336100
2019-04-15,2820.000000,2840.000000,2750.000000,2770.000000,2770.000000,10623500
2019-04-16,2770.000000,2800.000000,2690.000000,2760.000000,2760.000000,19715400
2019-04-17,2760.000000,2760.000000,2760.000000,2760.000000,2760.000000,0
2019-04-18,2820.000000,2880.000000,2790.000000,2850.000000,2850.000000,33758200
2019-04-19,2850.000000,2850.000000,2850.000000,2850.000000,2850.000000,0
2019-04-22,2850.000000,2880.000000,2720.000000,2800.000000,2800.000000,34552200
2019-04-23,2770.000000,2960.000000,2770.000000,2930.000000,2930.000000,28490600
2019-04-24,2970.000000,2980.000000,2870.000000,2870.000000,2870.000000,11371700
2019-04-25,2870.000000,2930.000000,2830.000000,2860.000000,2860.000000,6940600
2019-04-26,2830.000000,2910.000000,2820.000000,2870.000000,2870.000000,7321000
2019-04-29,2870.000000,2950.000000,2870.000000,2900.000000,2900.000000,12936000
2019-04-30,2900.000000,2930.000000,2870.000000,2920.000000,2920.000000,9537500
2019-05-01,2920.000000,2920.000000,2920.000000,2920.000000,2920.000000,0
2019-05-02,2920.000000,2920.000000,2760.000000,2780.000000,2780.000000,11696900
2019-05-03,2800.000000,2810.000000,2640.000000,2780.000000,2780.000000,14894300
2019-05-06,2800.000000,2880.000000,2700.000000,2850.000000,2850.000000,21344400
2019-05-07,2900.000000,3070.000000,2900.000000,2980.000000,2980.000000,43528900
2019-05-08,2970.000000,3040.000000,2940.000000,2960.000000,2960.000000,12287700
2019-05-09,2950.000000,3020.000000,2930.000000,2960.000000,2960.000000,11767700
2019-05-10,2970.000000,3000.000000,2840.000000,2930.000000,2930.000000,15030400
2019-05-13,2940.000000,2950.000000,2720.000000,2760.000000,2760.000000,14260300
2019-05-14,2720.000000,2810.000000,2690.000000,2770.000000,2770.000000,15250000
2019-05-15,2780.000000,2810.000000,2530.000000,2650.000000,2650.000000,14982700
2019-05-16,2650.000000,2670.000000,2550.000000,2560.000000,2560.000000,6731200
2019-05-17,2560.000000,2600.000000,2420.000000,2540.000000,2540.000000,7490000
2019-05-20,2520.000000,2730.000000,2450.000000,2650.000000,2650.000000,9392800
2019-05-21,2650.000000,2720.000000,2620.000000,2670.000000,2670.000000,5280300
2019-05-22,2670.000000,2680.000000,2580.000000,2640.000000,2640.000000,2000400
2019-05-23,2680.000000,2790.000000,2610.000000,2740.000000,2740.000000,10154800
2019-05-24,2760.000000,2850.000000,2740.000000,2790.000000,2790.000000,7215000
2019-05-27,2830.000000,2880.000000,2810.000000,2810.000000,2810.000000,9575700
2019-05-28,2850.000000,2860.000000,2740.000000,2790.000000,2790.000000,4355000
2019-05-29,2790.000000,2920.000000,2790.000000,2900.000000,2900.000000,9654100
2019-05-30,2900.000000,2900.000000,2900.000000,2900.000000,2900.000000,0
2019-05-31,2900.000000,2980.000000,2790.000000,2860.000000,2860.000000,20433200
2019-06-03,2860.000000,2860.000000,2860.000000,2860.000000,2860.000000,0
2019-06-04,2860.000000,2860.000000,2860.000000,2860.000000,2860.000000,0
2019-06-05,2860.000000,2860.000000,2860.000000,2860.000000,2860.000000,0
2019-06-06,2860.000000,2860.000000,2860.000000,2860.000000,2860.000000,0
2019-06-07,2860.000000,2860.000000,2860.000000,2860.000000,2860.000000,0
2019-06-10,2950.000000,3020.000000,2910.000000,2940.000000,2940.000000,14450100
2019-06-11,2980.000000,3000.000000,2920.000000,2940.000000,2940.000000,5801400
2019-06-12,2980.000000,2980.000000,2860.000000,2900.000000,2900.000000,6123100
2019-06-13,2850.000000,2870.000000,2810.000000,2860.000000,2860.000000,8567800
2019-06-14,2860.000000,2930.000000,2840.000000,2860.000000,2860.000000,5537200
2019-06-17,2900.000000,2900.000000,2820.000000,2850.000000,2850.000000,2026100
2019-06-18,2850.000000,2930.000000,2850.000000,2910.000000,2910.000000,6053800
2019-06-19,2920.000000,2950.000000,2900.000000,2950.000000,2950.000000,7574200
2019-06-20,3050.000000,3050.000000,2980.000000,2990.000000,2990.000000,10083200
